channel_id,channel_title,description,subscriber_count,view_count,video_count,published_at,category,city,country,niche,engagement_rate,search_query,scraped_at
UC8XNwAwGyPwRRf8fhJmV-LQ,Garima Verma,"Femina Miss India Himachal Pradesh 2019 Garima Verma is an Actor and a Model who has done Bollywood Films and Hindi TV shows.  Apart from an Actor and a Model she has done her M.Com from Himachal Pradesh University. Watch this space where she share’s almost everything about her life. Mostly vlogs on Shoots & Bts, Beauty, Lifestyle, Routines, Cooking  & Travel.

So if you're New here, Welcome to Her Channel Garima Verma.

Anything you want to say, suggest or share.
For work or business queries : ",215000,36987544,263,2015-10-21T10:28:43Z,Beauty & Cosmetics,Mumbai,India,beauty,15.0,Mumbai makeup,2025-08-11T17:54:16.248476
UCm5h4MPOG-BlTZsRlqv6tDQ,Shweta Gaur  Makeup Artist & Academy,"Shweta Gaur Bollywood Makeup School: Elevating Beauty Education
Founded by the renowned celebrity makeup artist Shweta Gaur, our academy sets the benchmark for beauty education in India. Offering comprehensive courses in makeup, hairstyling, and nail art, we cater to all skill levels, from beginners to professionals. With campuses in Delhi and Noida, our hands-on training prepares students for real-world challenges, equipping them with the latest techniques and trends in the beauty industry.
Gui",82000,7280945,247,2014-02-01T17:42:52Z,Beauty & Cosmetics,Mumbai,India,beauty,15.0,Mumbai makeup,2025-08-11T17:54:17.408491
UCoAooQCMooj3mhNvC3cRP6A,Mahima Gulati Makeup Artist,"Crafting timeless beauty, one brushstroke at a time ! Bridal • Party • Mature Glam 📍Delhi | Available 🌍 Enquire now to glow like never before ✨ Whatssap - 9873466635",1290,134662,122,2024-02-16T10:32:44.65537Z,Beauty & Cosmetics,Mumbai,India,beauty,15.0,Mumbai makeup,2025-08-11T17:54:18.747096
UCil0GyCMCRk7zBgmgtj7KhA,Sheetal The Makeup Artist,"Hi there! 
I'm a Makeup Artist Based in Mumbai.
Get in touch on Instagram/email for Makeup bookings, Thanks! ✨


Instagram -   @sheetalthemakeupartist
Business Inquiries  - sheetalthemakeupartist@gmail.com",1280,10231,13,2017-04-24T09:41:38Z,Beauty & Cosmetics,Mumbai,India,beauty,15.0,Mumbai makeup,2025-08-11T17:54:19.155957
UCTYGOlz5orphMo2RRdoGPMQ,Tamil Mom by Bhanu,"DIML videos n vlogs….My everyday lifestyle with my family will be shared as vlogs…..Subscribe n Have a Sneak Peak at my Homemaking skills which includes cooking, cleaning, organising, shopping, travel n much more…

Follow me on Instagram http://Instagram.com/tamil_mom_by_bhanu",26200,11767838,1257,2021-07-15T03:06:59.810276Z,Beauty & Cosmetics,Mumbai,India,beauty,15.0,Mumbai makeup,2025-08-11T17:54:20.560507
UCMt2G0Hya3gT_Pyhf9b5CPQ,Nikhil Chugh,"Hi 
This channel is about makeup looks , Tutorials , vlogs , giveaway, reviewing products , basically everything about Makeup.
So if you are interested learning about makeup you have come to a right place my friend.

This is Nikhil I’m Ex Mac artist with 6 years of experience I am currently working with Nars as a Ambassador in Mumbai 
Super passionate about doing brides , shoots & celebrity makeup 

If you like my channel don’t forget to Like , share and subscribe and don’t forget to hit the not",1000,95611,73,2016-07-27T11:17:11Z,Beauty & Cosmetics,Mumbai,India,beauty,15.0,Mumbai makeup,2025-08-11T17:54:20.960064
UCxBRzehERFcb5miy9oazYVw,Makeup Shooting vlog & Surrounding ,"I'm a makeup artist from Mumbai travel globally🌍working in film industry since last 11 yrs mostly did celebrity actors and actress makeup 
U can contact me on 9768702912 for more enquiry thanku and thanks for ur love and support which u have given my youtube family love u all",8150,9406817,54,2012-12-28T18:58:40Z,Beauty & Cosmetics,Mumbai,India,beauty,15.0,Mumbai makeup,2025-08-11T17:54:21.904397
UCuvYV78y7u78fMACxubnIJg,THE FIZAH KHAN,"ORIGINAL ACCOUNT OF FIZAH KHAN .
📍Mumbai 🇮🇳

India’s first plus size model , 
REALITY TV STAR ( MTV ACE OF SPACE SEASON 1)
Digital content creator ( JUBEDA KHAALA )
Now on youtube to win your hearts by just being me .",417000,135789720,216,2021-05-22T07:47:43.031431Z,Beauty & Cosmetics,Mumbai,India,beauty,15.0,Mumbai makeup,2025-08-11T17:54:22.310598
UCTBy9Awl5LByRtKET9PIUKw,Varsha Thapa,"Hi everyone!
I'm varsha thapa from Dehradun. I make travel fashion and beauty related videos.

It's means a lot to me when you subscribe my YouTube channel :)

Follow me on instagram : @varshathapaofficial
Email for business inquiries : Varsha.blubox@gmail.com

Thank you so much everyone 
Lots of love 
-varsha",720000,267319208,897,2019-03-17T08:43:28Z,Beauty & Cosmetics,Mumbai,India,beauty,15.0,Mumbai makeup,2025-08-11T17:54:22.704627
UC7SEyLsvzNthqEK8cm1JAQw,Sheetal kc makeup artist,,1500,170290,76,2017-04-02T14:01:34Z,Beauty & Cosmetics,Mumbai,India,beauty,15.0,Mumbai makeup,2025-08-11T17:54:22.942124
UCBr6U1jwAR0KfIaZlhC1PiQ,UK International London Beauty School,"Welcome to UK International Beauty School, your gateway to a thriving career in the beauty and glamour industry. Whether your passion lies in becoming a makeup artist or hairstylist, join us at UKIBS, India's premier Hair, Makeup, and Beauty Academy in Delhi.

Conveniently located in Noida, Delhi, and Ghaziabad, our beauty school provides an array of distinctive and cutting-edge beauty makeup and hairstyling training courses and workshops featuring state-of-the-art tools and techniques.

In our ",19600,13212781,742,2020-02-28T07:53:18.21353Z,Beauty & Cosmetics,Delhi,India,beauty,15.0,Delhi makeup,2025-08-11T17:54:28.533908
UCm5h4MPOG-BlTZsRlqv6tDQ,Shweta Gaur  Makeup Artist & Academy,"Shweta Gaur Bollywood Makeup School: Elevating Beauty Education
Founded by the renowned celebrity makeup artist Shweta Gaur, our academy sets the benchmark for beauty education in India. Offering comprehensive courses in makeup, hairstyling, and nail art, we cater to all skill levels, from beginners to professionals. With campuses in Delhi and Noida, our hands-on training prepares students for real-world challenges, equipping them with the latest techniques and trends in the beauty industry.
Gui",82000,7280945,247,2014-02-01T17:42:52Z,Beauty & Cosmetics,Delhi,India,beauty,15.0,Delhi makeup,2025-08-11T17:54:28.801004
UCoAooQCMooj3mhNvC3cRP6A,Mahima Gulati Makeup Artist,"Crafting timeless beauty, one brushstroke at a time ! Bridal • Party • Mature Glam 📍Delhi | Available 🌍 Enquire now to glow like never before ✨ Whatssap - 9873466635",1290,134662,122,2024-02-16T10:32:44.65537Z,Beauty & Cosmetics,Delhi,India,beauty,15.0,Delhi makeup,2025-08-11T17:54:29.062810
UCQZa-VQBYAdEblgB-pEO8HA,PREETI GERA,"Preeti Gera is one of the top certified makeup artists in Delhi and NCR. Being passionate about makeup from an early age, she has achieved her dreams of establishing her name in an industry she aligns with. She has been and continues to use high-quality products and is considerate of all skin tones and skin types taking everyone’s unique qualities in mind while working. With more than 7 years of experience, her team and herself has worked with over 5000 beautiful brides and helped over 1000 stud",37800,6102732,164,2023-03-10T12:03:43.32122Z,Beauty & Cosmetics,Delhi,India,beauty,15.0,Delhi makeup,2025-08-11T17:54:29.322333
UC9sGzU0_OrStMzch1YVU8qg,Raahi Makeovers,"Best Makeup Academy in Delhi - Raahi Makeovers
Are you looking for the best makeup academy in Delhi, that offers you best makeup artist course in Delhi that allows you bright makeup career.
Raahi is influencer and self-made makeup artist, has keen interest for creativity at an early age. Growing up, he had an amazing ability to see the beauty in everything and everyone.
10 years ago he entered in makeup world, and continuously revamping his creativity of fantasizing a beauty to the path of perfe",3020,1061155,373,2020-10-09T18:07:17.770618Z,Beauty & Cosmetics,Delhi,India,beauty,15.0,Delhi makeup,2025-08-11T17:54:29.698145
UCpm5dmu0G3G9yv_iC0CcwvQ,Gunjan Aggarwal Mua,https://www.instagram.com/gunjanaggarwalmua?igsh=MTg0ejFqZWg1cjU4ZQ%3D%3D&utm_source=qr,45300,37443987,586,2023-04-30T09:49:02.689377Z,Beauty & Cosmetics,Delhi,India,beauty,15.0,Delhi makeup,2025-08-11T17:54:30.388862
UCwKu07Y4THiStuyTRLdZXYw,PCR Makeup artistry,pcr_makeupartistry,2060,584034,38,2021-07-11T12:10:29.142156Z,Beauty & Cosmetics,Delhi,India,beauty,15.0,Delhi makeup,2025-08-11T17:54:30.636345
UCRvQmE02vGCVGUGWeyQ0VGQ,SMA International Makeup Academy,"SMA International Makeup Academy is the international makeup school of Asia. 
We educate elite makeup artists from our academies in Bangkok (Thailand), New Delhi and Pune (India) and Yangon (Myanmar).
Read more about SMA: 

Website
www.smamakeupacademy.com
Facebook
https://www.facebook.com/smamakeupacademy
Youtube
https://www.youtube.com/channel/UCRvQmE02vGCVGUGWeyQ0VGQ
instagram
https://www.instagram.com/smainternational/
Pinterest
https://in.pinterest.com/SMAinternational/
",2020,496612,106,2017-07-14T08:30:02Z,Beauty & Cosmetics,Delhi,India,beauty,15.0,Delhi makeup,2025-08-11T17:54:31.342233
UCzKAgfiEXas1bGahRzSxNbg,Paawni Behl,"Hi lovelies :) thanx for visiting my channel. I have my academy in Delhi. accommodation also available for outstation students 

every day video 

Subscribe for more 365 days eye makeup challenge where i bring one new tutorial every single day 

For class queries contact https://wa.me/message/QX5OGMHJGMPFA1

my instagram account https://www.instagram.com/paawni_behl_makeup?igsh=MWJwamRkNGwzZnhxbw%3D%3D&utm_source=qr
",4140,219707,196,2013-12-09T06:37:28Z,Beauty & Cosmetics,Delhi,India,beauty,15.0,Delhi makeup,2025-08-11T17:54:31.613778
UCsvBSQCNb1XXaqTKAJJoLPw,Savi Singh Makeup Looks,"Get Best Bridal Makeup Artist, Bridal Makeup, Engagement Makeup, Bridal Hairstyle and Nail Art for your wedding day at affordable price you are in right place at Makeup looks by Savi Singh dedicated, kind and professional makeup artist in Delhi NCR.  For any query regarding makeup and makeup course please reach out us at 9899963526.   we are committed to make your wedding day more special by giving best makeup look on your dream day.  So if you are looking for best bridal makeup artist in Delhi ",13800,21513500,1552,2018-09-19T04:56:50Z,Beauty & Cosmetics,Delhi,India,beauty,15.0,Delhi makeup,2025-08-11T17:54:31.876657
UCfCGHEA4JoRNqO11mrTOTyw,Lakme Academy,"Lakme Academy ( Training Institute ) Powered by Aptech
Courses: Professional Makeup Courses * Hair Styling * Cosmetology * Personal Grooming * 
Benefits: Cinematic Style Makeup Expert * Chance To Get Bollywood Entry As a Makeup Artist or Personal Grooming

Lakme Academy Dwarka
301-304, Pankaj Plaza, Plot -9,
Sector-6 Main Market, Dwarka, Delhi (M) 8510827999

Lakme Academy Rajouri Garden
J-1/162D, 
Near Metro Station (Pillar 403)
Rajouri Garden, Delhi 
(M) 8510827333

Lakme Academy Rajendra Plac",4020,457281,103,2013-10-27T02:58:40Z,Beauty & Cosmetics,Delhi,India,beauty,15.0,Delhi makeup,2025-08-11T17:54:32.696344
UCyFM5-BKxzDurq0e_PyQSVA,PG DULHAN MAKEUP ARTIST,"PG Dulhan Makeup Artist is a Official YouTube Channel .

Our Teg Line Is ""Dulhan Ek Sapna ""

PG Bride

PARUL GARG MAKEUP SALON ACADEMY
Call 8287745691 For queries and booking or visit our studio in Gurgaon to avail the best in makeup services
Visit website:-parulgargmakeup.com


Gurgaon, New Delhi.
Subscribe And Stay Tune With Me ",1420,452798,213,2021-06-27T07:33:46.188776Z,Beauty & Cosmetics,Delhi,India,beauty,15.0,Delhi makeup,2025-08-11T17:54:33.219930
UC8dqycZUg6i6-6GFzNFN_4g,Pooja Makeup #19,"🤟WELCOME TO OUR CHANNEL ❤️✨ 
| ✨ pℴℴℑα ✨ | 𝐌𝐚𝐤𝐞𝐮𝐩 𝐚𝐫𝐭𝐢𝐬𝐭🎨
𝐎𝐧𝐥𝐲 𝐡𝐚𝐢𝐫 𝐚𝐧𝐝 𝐦𝐚𝐤𝐞𝐮𝐩 𝐚𝐫𝐭𝐢𝐬𝐭🎗️🎀
𝐍𝐞𝐰 𝐝𝐞𝐥𝐡𝐢, 𝐈𝐧𝐝𝐢𝐚🇮🇳


#beautyyoutuber
#youtuber
#makeup
#beauty
#beautyblogger
#makeupyoutuber 
#beautyinfluencer
#makeupartist
#youtube
#makeuptutorial
#makeuplover
#beautybloggers
#makeupaddict
#skincare
#wakeupandmakeup
#beautyguru
#makeuplooks
#beautyyoutube
#beautyvlogger
#beautyyoutubers
#makeupjunkie
#beautyproducts 
#fashionyoutuber
#instamakeup
#affordablemakeup 
#makeupreview
#makeupvideos
#makeupof",59400,34300192,1132,2021-02-28T11:30:25.499667Z,Beauty & Cosmetics,Delhi,India,beauty,15.0,Delhi makeup,2025-08-11T17:54:33.631505
UCrd936cqeQz8_ZsLQ0vvG2g,Pooja Makeovers,"Hey my youtube family….

Please subscribe my channel watching for videos 
Pooja makeovers

In this channel....u will see videos regarding ....
Makeup tutorials, makeup hacks, beauty, skin care, haircare, products reviews, lifestyle, fashion, skin care home remedies, health, fitness



Please support my channel pooja makeovers🙏❤️

my address - D-157, street no:8, laxmi nagar near  metro station, delhi 110092

my salon name = silky & shine beauty salon 

my Contact Number = [ 8447414614 ]
.
.
Plea",225000,118347865,1027,2022-05-04T08:36:06.749633Z,Beauty & Cosmetics,Delhi,India,beauty,15.0,Delhi makeup,2025-08-11T17:54:35.480820
UCz588a4Yn6B67378Ge6TCXg,Daily Routine With Purnima,"Hello friends, Welcome to my channel. My name is Purnima Dey. I am a bengali vlogger. I Upload my daily lifestyle, house cleaning ,cooking.  I need your support very much. Please like, comment, share and subscribe my channel. Thank you, Love you all. 

For Business Enquiries & collaboration 
dailyroutinewithpurnima@gmail.com",151000,70192626,2302,2019-11-06T14:44:13.321566Z,Beauty & Cosmetics,Delhi,India,beauty,15.0,Delhi makeup,2025-08-11T17:54:36.894329
UCT3x793B75l_hmL3VN7v0-g,Sabrina Quesada,I post every weekend… most of the time ,321000,15257745,96,2017-09-25T22:42:55Z,Beauty & Cosmetics,Los Angeles,USA,beauty,15.0,Los Angeles makeup,2025-08-11T17:54:40.111972
UCkftunDxoeMgALywP0I9yuQ,Amanda Diaz,"Hey Guys!

Welcome to my Youtube :) I love to bring you guys along on all things. If you enjoy vlogs, beauty, fashion, wellness, cooking, and lifestyle, you've come to the right place.
",777000,7265504,65,2014-07-29T17:18:29Z,Beauty & Cosmetics,Los Angeles,USA,beauty,15.0,Los Angeles makeup,2025-08-11T17:54:40.362742
UCI5Bz9zMQyz8uv6bkgxVacA,Sugarpill,"Sugarpill Cosmetics is a cruelty-free line of vibrant, richly pigmented makeup line for dolls! Made with love in Los Angeles and never, ever tested on animals.

INSTAGRAM: www.instagram.com/sugarpill
TWITTER: www.twitter.com/sugarpillmakeup
FACEBOOK: www.facebook.com/sugarpillcosmetics
PINTEREST: www.pinterest.com/sugarpill
TUMBLR: www.addictedtopretty.com",57200,3838652,38,2016-10-12T17:06:42Z,Beauty & Cosmetics,Los Angeles,USA,beauty,15.0,Los Angeles makeup,2025-08-11T17:54:40.748596
UCPSjyiH3MHX2unQwKWSizNw,Inga Terner,"
Los Angeles 🌴 💌inga.vasilyeva@icloud.com",134000,84692546,657,2022-12-25T05:37:49.095721Z,Beauty & Cosmetics,Los Angeles,USA,beauty,15.0,Los Angeles makeup,2025-08-11T17:54:41.052296
UCi0o9irT_KUpHmACT2VLiwg,Charlotte Tilbury Beauty,"Darling, unlock the secret to your most BEAUTIFUL YOU! 
Discover magic makeup and skincare tutorials on the official YouTube Channel for Charlotte Tilbury Beauty!

Whether you want to create one of my 10 ICONIC looks, discover your perfect wedding makeup look, beautify your eyes with a Feline Flick or SUPERCHARGE your skincare routine, this is the perfect online destination to make ALL your beauty dreams come true!
 
Discover the MAGIC as I’m joined by my gorgeous nieces, celebrity makeup artist",878000,154761050,1984,2012-05-16T09:28:54Z,Beauty & Cosmetics,Los Angeles,USA,beauty,15.0,Los Angeles makeup,2025-08-11T17:54:41.300785
UCHf8L5n7UYVbvFzPQqwg8bA,Serena Nicole,"♡ S E R E N A   N I C O L E ♡

• 26
• Sacramento | Los Angeles 
• Beauty & Lifestyle Content Creator

Partnership/PR inquiries please email : serenanicole@select.co",8420,1352915,371,2011-10-22T18:07:37Z,Beauty & Cosmetics,Los Angeles,USA,beauty,15.0,Los Angeles makeup,2025-08-11T17:54:41.832740
UCnCTpav1POn9m75XnQ4vYQA,SYLVIA VAN HOEVEN,"Scottsdale • Los Angeles
Honest beauty/fashion reviews & favorite finds!
✉️ sylviavanhoeven2001@gmail.com",4230,2634342,458,2017-05-22T18:30:00Z,Beauty & Cosmetics,Los Angeles,USA,beauty,15.0,Los Angeles makeup,2025-08-11T17:54:42.097900
UCvelBlpta3vlRuLBNP2zYbA,Vlada Haggerty,"Hi! My name is Vlada Haggerty, I'm a makeup artist and a hair stylist born in Ukraine and living in Los Angeles. I love creative makeup and I would love to show you how I create my artistic looks.

Follow me on Instagram:  Vladamua",20000,1235903,25,2015-10-10T23:46:57Z,Beauty & Cosmetics,Los Angeles,USA,beauty,15.0,Los Angeles makeup,2025-08-11T17:54:42.340495
UCX3WLpdo17tA2elLQGVx5Mw,Nicki Marie ,"welcome to my little world, stay a while 🧡🌄🕊️

Instagram: @NickiMariiee
Snapchat: @Queenn_Nicoleee
Tiktok: @NickiMariex",181000,7147722,75,2020-10-01T04:48:17.435719Z,Beauty & Cosmetics,Los Angeles,USA,beauty,15.0,Los Angeles makeup,2025-08-11T17:54:42.608537
UCx3djLRPAau8jAmD4x2h16A,Murillo Twins,Brittany & Briana Murillo. Follow us on IG @theeonlyb_ & @muahbribri ♥️,600000,116221777,461,2016-02-13T06:10:09Z,Beauty & Cosmetics,Los Angeles,USA,beauty,15.0,Los Angeles makeup,2025-08-11T17:54:43.282596
